,Unnamed: 0,New Users,Users,Organic Searches,Pageviews,Avg. Session Duration,residuals,an-inconvenient-youth,arts,baseball,basketball,books,campus,campus-life,cartoon,column,culture,dbk-context,dbk-en-espanol,diversions,entretenimiento-y-cultura-dbk-en-espanol,fashion,field-hockey,food,football,gaming,guest-column,gymnastics,lacrosse,letters-to-the-editor,local,mens-basketball,mens-lacrosse,mens-soccer,movies,multimedia,music,nation,news,notes-from-the-newsroom,noticias-dbk-en-espanol,obscure-food,opinion,opinion-dbk-en-espanol,photo,podcasts,podcasts-diversions,quarantine-obsession,science-tech,sex-in-college-park-2022,soccer,softball,special-projects,sports,staff-editorial,state,tech,terps-watch,the-dive,track-field,tv,uncategorized,video,volleyball,womens-basketball,womens-lacrosse,womens-soccer,womens-tennis,world,wrestling,umd,student,dorm,covid,housing,college park,review,dot
gymnastics,0.010487022583496635,-0.007483762741476431,-0.007644184857021057,-0.007732422406565143,-0.00746174708986187,0.010948469839523628,0.009176676500997728,-0.0015925375552345894,-0.006675387476614728,0.01315362917301262,0.015417951608178694,-0.003654230761282189,-0.035424372647592225,-0.009618908295572265,-0.004443617044401009,-0.017260251376990516,-0.010370747699905057,-0.0014896193533383637,-0.0028731803376972173,-0.027760602843740413,-0.0007960663964276936,-0.0044436170444010015,0.022541683639226564,-0.004443617044400973,0.0007059959751645253,-0.003382297933524185,-0.004890034174831872,1.0,0.014831213225545325,-0.001258851456593087,-0.02364253138778724,0.02180327378304384,0.009344457315786883,0.017170158390171872,-0.009086754397709002,-0.003237891143976465,-0.01462951795114918,-0.005595261964637292,-0.04541132444626564,-0.0007960663964276943,-0.002642492946365233,-0.0014896193533383729,-0.018655128038250177,-0.0007960663964276953,-0.003782970538811962,-0.0017806620378608255,-0.0009750195340749571,-0.0009750195340749613,-0.004443617044401005,-0.0018676532605616427,0.013369068615440119,0.04492989786023617,-0.005238828510953168,0.13358621087906067,-0.002701996865185689,-0.008028276016349445,-0.0035208560018342005,-0.008069012756623105,-0.0007960663964276938,0.04427745798226164,-0.009705023811206758,-0.027644593216722323,-0.0022529521160185024,0.023986708842021923,0.020061811371978256,0.026603335734181614,0.025046323386231244,-0.0018676532605616425,-0.002519304403656085,0.031200916186732403,-0.03586303606155979,-0.021063975227820643,-0.004550435156116974,-0.006326502664500269,-0.006038884739310901,-0.021615073893843338,-0.014471519448495082,-0.004259766406369104
lacrosse,0.020840468184867667,-0.009724639366144934,-0.006770494933819206,-0.01054178811310483,-0.00582845285775991,-0.0102402881982878,0.013880514873761372,-0.0032671579974066513,-0.013694839100229225,-0.0009309577479797218,0.0015397227201500519,-0.0074968086101642,-0.07267459534519209,-0.019733596272755397,-0.009116267880972343,-0.03541013405820557,-0.021276026537308583,-0.0030560169632133254,-0.005894450706951328,-0.056952048192293186,-0.0016331638051526609,-0.009116267880972322,0.0017505881872683423,-0.00911626788097229,-0.016504730723165634,-0.006938926938836228,-0.010032111462225693,0.014831213225545325,1.0,-0.0025825868849600024,-0.0485036508235868,0.008072256146680768,0.5977422510565518,0.0033916418337442,-0.018641860095143705,-0.006642670316315843,-0.030013073421845202,-0.011478916032631448,-0.09316324839547745,-0.0016331638051526633,-0.005421185788950589,-0.003056016963213317,-0.0382717823906113,-0.0016331638051526633,-0.007760923696403912,-0.0036531033121027347,-0.0020002937186065074,-0.0020002937186065087,-0.009116267880972338,-0.0038315694763805842,-0.0006918737938778856,0.016675972213968198,-0.0026845292464161064,0.274057748768435,-0.005543260589392355,-0.016470347029486753,-0.007223184662929565,-0.016553920171191318,-0.0016331638051526607,0.016284015011856653,-0.019910265887033013,-0.06377393191796683,-0.004622026337419609,0.0028476490646964447,-0.0001990253572192091,0.39893370764525066,0.0036355661350143623,-0.0038315694763805547,-0.005168459295199703,0.007977610685832788,-0.07200320961639364,-0.04321363404997528,-0.009335409744731625,-0.012979087185728402,-0.012389026875130972,-0.04434423621890889,-0.029688932826335748,-0.008739090538811778
letters-to-the-editor,0.010043908200395388,-0.002763685312345733,-0.0011280903046174925,-0.003149403988310057,-0.0014161468084506982,-0.0030301588645020813,0.0038609997809261123,-0.0005359565587417602,-0.00224655154189269,-0.0027360101045770012,-0.002531949288240155,-0.0012298039297268496,-0.011921806677264045,-0.0032371713759604772,-0.001495465957242414,-0.005808808025043314,-0.0034901972832919407,-0.000501320210519463,-0.0009669472731585704,-0.009342622483107594,-0.0002679101695008324,-0.001495465957242421,-0.0020233213956527035,-0.0014954659572424202,-0.004368831581590383,-0.0011382869779946701,-0.00164570429115339,-0.001258851456593087,-0.0025825868849600024,1.0,-0.007956716449726633,-0.002068042793925353,-0.0031368265658371377,-0.0023894286160244848,-0.0030580789766118375,-0.0010896879570607278,-0.004923454439976294,-0.0018830434095376304,-0.01528284033122293,-0.0002679101695008334,-0.000889311163418474,-0.0005013202105194658,0.03797681256879176,-0.00026791016950083356,-0.0012731303353812973,-0.0005992684410845185,-0.00032813550454188897,-0.0003281355045418895,-0.001495465957242419,-0.0006285446840253609,-0.0027155656676781216,-0.0011849176557034878,-0.0017630884065117582,-0.009423513462274638,-0.0009093367605906355,-0.0027018560235572107,-0.0011849176557034993,-0.0027155656676781286,-0.00026791016950083264,-0.0012000637461991104,-0.0032661529062622432,0.009921360254091167,-0.0007582141213199696,-0.0019403285062798289,-0.00218019732117265,-0.0018039323081206263,-0.0018830434095376389,-0.0006285446840253577,-0.0008478529841687729,-0.0016009446639687849,-0.012069435556107731,-0.007088922731785393,-0.0015314147908372163,-0.002129136977518034,-0.0020323413239962495,-0.0072743908506362675,-0.004870281230031883,-0.0014335924052133466
local,0.07219107154317296,-0.009818513799775556,-0.005632507064218984,-0.02020275466964504,-0.0038637713575113614,0.009108859581632189,0.01653662289443803,-0.010065818088526432,-0.04219255978558912,-0.051385097452108536,-0.047552624422829995,-0.02309698881238974,0.10126551689514227,-0.06079742408284086,-0.028086396252945612,-0.10909541815949889,-0.06554951212680893,-0.009415311671970964,-0.01816026913759719,-0.17546410590722822,-0.005031629870511629,-0.02808639625294554,-0.038000066929074684,-0.028086396252945563,-0.08205117232437277,-0.021378205875363866,-0.03090802743630377,-0.02364253138778724,-0.0485036508235868,-0.007956716449726633,1.0,-0.03883998100855493,-0.05891284484156707,-0.044875938902373964,-0.0574338837296575,-0.020465466034750412,-0.09246756281198504,0.0007196290613436421,0.5190522533835809,-0.0050316298705116455,-0.016702182759142824,-0.009415311671970962,-0.1179118976717218,-0.005031629870511645,-0.01573658329790397,-0.011254880672256187,-0.006162723905944304,-0.006162723905944326,-0.017633015548148077,-0.011804718771914535,-0.05100112979766015,-0.022253978195910688,-0.015343026205734425,-0.17698332209745457,-0.017078284170649556,-0.007809232630618913,-0.02225397819591079,-0.051001129797659826,-0.005031629870511634,-0.022538437429023152,-0.061341727174549776,-0.19149389319228627,-0.014240044818699692,-0.03644137469284246,-0.04094635894285303,-0.033879713124859476,-0.035365501371421984,-0.011804718771914522,0.014696870996112908,-0.030067395378347263,0.1103777339825192,-0.0349833342411401,-0.028761552501260647,-0.003078117490007355,0.03909213385908806,0.6489237309537358,-0.09034500797041146,-0.023291044924427493
mens-basketball,0.00890396500092699,-0.007854022772234454,-0.0060217238846538455,-0.00929359023557348,-0.006256027426908306,-0.00495217181347448,0.0101162476578137,-0.0026162227464641944,-0.010966335142538561,0.01923833242599712,0.47950228087880203,-0.006003175000219854,-0.050342241066346105,-0.010254120206115538,-0.007299979802627262,-0.025097759738492494,-0.0170370776759082,-0.002447148591860372,-0.004720064358588892,-0.043342773930494585,-0.0013077789011532069,-0.0072999798026271495,0.02510570235453712,-0.007299979802627188,-0.00036465408600201476,-0.0055564434006087305,-0.008033354439354342,0.02180327378304384,0.008072256146680768,-0.002068042793925353,-0.03883998100855493,1.0,0.013272224310258676,0.010636915868610814,-0.014927731825650919,-0.005319211740785806,-0.024033390928708202,0.00019315397485469791,-0.06748585877150934,-0.001307778901153211,-0.004341090815050498,-0.00244714859186037,-0.030646668363611962,-0.0013077789011532114,0.007603898995253456,-0.0029252738887721274,-0.0016017633461196828,-0.0016017633461196778,-0.0072999798026271955,-0.003068183181444392,-0.00012345964798879993,0.05357488706945699,-0.008606354223879958,0.21495635153631915,-0.004438843929512491,-0.01318886217774134,-0.005784066773650861,0.04583967749897077,-0.0013077789011532084,0.052756760070949815,-0.015943425614296017,-0.051067873499744385,-0.0037011526373416947,0.017866409333415628,0.03813045122722649,0.03035406432468121,0.009578211510284181,-0.003068183181444392,-0.004138716518456935,0.03623865875104998,-0.05696447499425821,-0.03460392562853218,-0.007475460734104881,-0.010393186723934847,-0.009920687626065627,-0.03279910066619174,-0.019973841343390964,-0.006997949737722274
mens-lacrosse,0.01942515420559156,-0.010471635645363828,-0.009781137430177202,-0.011553432511619348,-0.009032862046264396,-0.018470264624808587,0.009942901346763728,-0.0039683110220747565,-0.016633839254213315,0.0015099378134519133,-0.00466885754760223,-0.009105671737244853,-0.0882710288152774,-0.023968552379929762,-0.011072677336377299,-0.04300937554530875,-0.025841998054876063,-0.0037118577700842466,-0.007159437568687541,-0.06917432237761392,-0.001983651214292396,-0.011072677336377254,0.00838192349568688,-0.011072677336377259,0.11044270657329112,-0.008428065087336418,-0.01218506681398101,0.009344457315786883,0.5977422510565518,-0.0031368265658371377,-0.05891284484156707,0.013272224310258676,1.0,-0.007762729876247503,-0.022642522628612865,-0.008068229896799737,-0.03645407114096836,-0.013942364908559362,-0.11315667799154859,-0.0019836512142923997,-0.006584606969140654,-0.0037118577700842557,-0.046485151931941894,-0.0019836512142924,-0.009426467612024482,-0.004437082672372062,-0.0024295695577727697,-0.002429569557772778,-0.011072677336377323,-0.004653848818157904,-0.011336089007639483,0.030869484256005077,-0.006366810231642209,0.3313698875816416,-0.0067328798033577985,-0.02000498895565746,-0.008773326339019123,-0.0201064974286602,-0.0019836512142923967,0.030260331806259533,-0.02418313642458269,-0.07746022602885834,-0.0056139427825837454,-0.0021947694238441486,0.005572735687670554,0.019334417529351066,-0.0014067646591411549,-0.004653848818157897,-0.006277643751714996,0.01756743680172279,-0.08806087931291583,-0.05248755659828489,-0.01133884844718498,-0.015764482396161315,-0.01504779136496816,-0.05386079323150629,-0.036060367898308486,-0.010614555321659665
mens-soccer,0.022794031183424802,-0.011199579923363056,-0.006242619694217728,-0.01341341650602884,-0.005028935876471818,0.01386574995976654,0.01126939751086866,-0.003022798906607787,-0.012670567107927345,-0.004109370937102547,-0.0020765016558197775,-0.00693610314770203,-0.0672390767517164,-0.018257670208809265,-0.00843443892362119,-0.0327617196961217,-0.01968473817457982,-0.0028274496496063606,-0.0054535896844195905,-0.05269245905505209,-0.0015110153131392685,-0.008434438923621135,0.0037776911215726323,-0.008434438923621185,-0.010078038753830431,-0.00641994687137704,-0.009281784224409773,0.017170158390171872,0.0033916418337442,-0.0023894286160244848,-0.044875938902373964,0.010636915868610814,-0.007762729876247503,1.0,-0.01724758776816559,-0.0061458480382808834,-0.027768319008601553,-0.010620378585921844,-0.08619533111328337,-0.0015110153131392729,-0.005015721458333206,-0.002827449649606354,-0.03540933804122703,-0.0015110153131392726,-0.0071804643921039475,-0.0033798783855309702,-0.0018506866427328151,-0.0018506866427328028,-0.008434438923621168,-0.0035449966095879967,0.6860322960627739,0.019090540193077658,-0.009943831492552903,0.25356026980702523,-0.005128665972676439,-0.015238487710634798,-0.006682944234304179,-0.009613793079512049,-0.001511015313139271,0.018681989813936616,-0.01842112625142893,-0.05717353290045047,-0.004276333183199089,0.020710015234930455,0.008880715139178803,0.01533041111198066,0.005679479722147736,-0.003544996609588006,-0.004781897024501939,0.010098571525481524,-0.06807170470686305,-0.03998157599372315,-0.008637190607711556,-0.012008348107109806,-0.011462419914129154,-0.04102761753893551,-0.024168533077239335,-0.00808547163817452
movies,-0.08275798178544556,0.017450599423630305,0.011440660040090605,0.025847959572506442,0.01167442740486014,-0.012841165777745314,-0.022522642374942115,-0.0038686896628042163,-0.005412739966896853,-0.019749313328218804,-0.01827634325654154,0.0009092584301545318,-0.086055053347158,-0.019570593042377744,-0.010794706390834559,-0.04192965865079968,-0.018123575438229046,-0.0036186744700813945,-0.006979705461441537,0.3226812688318653,-0.0019338531946343845,-0.0027331568426635206,-0.014604919820868941,-0.0027331568426635605,-0.03153549164117046,-0.008216485073736075,-0.011879170196488516,-0.009086754397709002,-0.018641860095143705,-0.0030580789766118375,-0.0574338837296575,-0.014927731825650919,-0.022642522628612865,-0.01724758776816559,1.0,-0.007865683265561661,-0.03553892006087256,-0.01359235269028574,-0.11031596767188229,-0.0019338531946343832,-0.006419305536647336,-0.0036186744700813915,-0.04531817837679608,-0.0019338531946343795,-0.00918982348019962,-0.004325693165713336,-0.0023685771052051234,-0.002368577105205107,-0.01079470639083452,-0.00453701756614028,-0.019601739461638602,-0.00855307881044709,-0.01272648273750947,-0.0680216493746912,-0.006563856096777243,-0.019502779279836187,-0.008553078810447043,-0.019601739461638443,-0.001933853194634382,-0.008662407678200583,-0.01604764609977069,-0.07407318755491876,-0.005473009118927668,-0.014005853109274123,-0.01573729568511176,-0.013021305848385725,-0.013592352690285706,-0.004537017566140265,-0.006120048391854577,-0.011556082244348233,-0.08311486370254201,-0.045492741003783685,-0.011054195483093318,-0.015368727336700142,-0.014670028275971766,-0.05250865994274353,0.3782830193244123,-0.010348085172693613
multimedia,-0.0032557410198831033,-0.004234399628315962,-0.0037670349892039287,-0.004336981278856158,-0.003678660643598988,0.0005155700860049955,0.0062160291728649685,-0.0013785335720249282,0.038842329855924805,0.005244939639692466,-0.006512425381448596,-0.0031631780159882433,-0.01956707301539219,-0.008326326728114312,-0.00384648717186871,-0.014940831948711028,-0.008977134526170515,-0.0012894454396791446,-0.002487084553189144,-0.011242304072371668,-0.0006890916006529163,-0.0038464871718687076,-0.005204183856713535,-0.003846487171868714,-0.0033382732590059193,-0.002927787314420252,-0.004232915108467887,-0.003237891143976465,-0.006642670316315843,-0.0010896879570607278,-0.020465466034750412,-0.005319211740785806,-0.008068229896799737,-0.0061458480382808834,-0.007865683265561661,1.0,0.0015175678750463516,-0.00484337492524031,-0.029253495428768376,-0.0006890916006529157,-0.002287396757727919,-0.0012894454396791476,-0.016148266147082025,-0.0006890916006529169,0.20501312810194236,0.43964772258706003,-0.0008439971520197196,-0.0008439971520197214,-0.003846487171868698,-0.001616679438499529,-0.006984704970718205,-0.003047726055087584,-0.004534838727471323,-0.011522467331520191,-0.002338904585277389,-0.0069494424025623724,-0.0030477260550875697,-0.006984704970718192,-0.0006890916006529163,0.024522763509016714,-0.008400870106375061,-0.022936792898060252,0.6958084802232175,-0.004990717891284425,-0.005607684339064938,-0.004639893304492435,-0.004843374925240293,0.05096771210520248,-0.0021807621975223138,-0.004117788895832003,0.0020458576942791224,0.007819679246478506,-0.003938951147124283,-0.0054763520570377455,-0.005227384009479712,-0.008497833353352016,-0.012526847691842122,0.01945803248215216
music,-0.09079873100463193,0.023569005478044292,0.01600535534954027,0.03185182077427805,0.01593415800098117,0.0016047634164731016,-0.027762863062634494,-0.006228523672180345,-0.008755247813266847,-0.031796054037829986,-0.029424597612140408,-0.014291947292196136,-0.13854715255061306,0.06237954148741642,-0.017379291219966703,-0.06750602768267697,-0.006494675570564889,-0.005826003521429824,-0.011237205483141069,0.5210207626738814,-0.0031134703093685027,-0.012199895706963832,-0.0235136691653475,-0.017379291219966696,-0.05077159796231929,-0.013228399340459489,-0.019125259254074264,-0.01462951795114918,-0.030013073421845202,-0.004923454439976294,-0.09246756281198504,-0.024033390928708202,-0.03645407114096836,-0.027768319008601553,-0.03553892006087256,0.0015175678750463516,1.0,-0.02188345353881458,-0.1776068064259654,-0.0031134703093685084,-0.010334971263883901,-0.005826003521429825,-0.07296148603332699,-0.0031134703093685006,0.03988058813958265,-0.00696429143445554,-0.0038133683120142015,-0.0038133683120141816,-0.017379291219966758,-0.007304520076526161,-0.03155846265637935,-0.013770309454669232,-0.020489417839919227,-0.10951368299826776,-0.010567695174062666,-0.03139913846946262,-0.0007221939110490036,-0.03155846265637922,0.05441508046170192,-0.01394632704724142,-0.030701737071034244,-0.11879862986631796,-0.008811450342747485,-0.022549182085843875,-0.025336774787918775,-0.020964077966538975,-0.02188345353881473,-0.0073045200765261215,-0.009853172419088592,-0.01860509322022317,-0.1170998258600697,-0.07508771817641836,-0.01779706418566769,-0.024743386100020335,-0.023618492655783065,-0.08096358574144054,0.31761655584368204,-0.016660238757208005
nation,0.004979068602897483,-0.003995346982490245,-0.0047519193119532725,-0.0037313213807917294,-0.004173111809893355,0.007444326975922822,0.0047685202000533845,-0.0023821852309259526,-0.009985327758978438,-0.012160841688529237,-0.0035501027528023425,-0.005466153386027622,0.05463254711232894,-0.014388371064799146,-0.006646950874262791,-0.025818616193499653,-0.015513004338999136,-0.0022282358187159968,-0.0042978250300922515,-0.04152548734476656,-0.001190789885094514,-0.00664695087426275,-0.00899312876673412,-0.006646950874262766,-0.01941830154014785,-0.005059384726814718,-0.007314720555077709,-0.005595261964637292,-0.011478916032631448,-0.0018830434095376304,0.0007196290613436421,0.00019315397485469791,-0.013942364908559362,-0.010620378585921844,-0.01359235269028574,-0.00484337492524031,-0.02188345353881458,1.0,0.11346082442377303,-0.0011907898850945164,-0.003952753044326147,-0.0022282358187159994,-0.027905131874397627,-0.001190789885094517,0.03979201995580931,-0.002663589812321708,-0.0014584755796201755,-0.0014584755796201812,0.0062695318400922025,-0.0027937149734250702,-0.012069971570717025,-0.005266645763057629,0.003141837307100614,-0.03448577287429151,-0.004041761530267581,0.009693620194485122,-0.005266645763057651,-0.01206997157071706,-0.0011907898850945138,-0.005333966131651761,-0.014517186306124946,-0.044188375228968166,-0.003370061345882708,-0.008624247311490656,-0.00969040078769561,-0.0080180022651158,-0.008369630198992235,-0.0027937149734250746,0.08703656179732677,-0.007115775843828637,0.05332545300363946,0.06248494164240819,-0.006806733937016218,0.017900214240604857,-0.009033219963928255,-0.03233274444677158,-0.02164711267621224,-0.006371939290908695
news,0.06214521566024516,-0.019625954074792205,-0.008655803699317711,-0.03579718668724151,-0.007508931875023824,0.02719088678290514,0.037452296047322586,-0.01933389126306864,-0.07611952171360756,-0.09869777875418517,-0.08695572752746329,-0.04436347510711163,0.7735498767600686,-0.11101167343771653,-0.053946865157922214,-0.20954471195927787,-0.12590403767096517,0.03280281673134204,-0.03488128493148271,-0.33514149126777043,-0.009664488662214766,-0.05149848637582714,-0.06935347136550453,-0.053946865157922165,-0.1401746146144338,-0.041062127703748834,-0.05936650517165461,-0.04541132444626564,-0.09316324839547745,-0.01528284033122293,0.5190522533835809,-0.06748585877150934,-0.11315667799154859,-0.08619533111328337,-0.11031596767188229,-0.029253495428768376,-0.1776068064259654,0.11346082442377303,1.0,-0.009664488662214782,-0.03208066969631085,-0.018084432926647284,-0.22647893973026004,-0.009664488662214778,-0.03443921717413773,-0.009451853872428272,-0.011837034291097882,-0.01183703429109794,0.09540424054987523,0.0005266140721376829,-0.09796027398166085,-0.04274426488005645,0.017557525156227483,-0.3249795415425049,-0.032803065405234366,0.17679017545170048,-0.04274426488005653,-0.0979602739816615,-0.009664488662214773,-0.043290639137310516,-0.11782194677583174,-0.36381088173502185,-0.02254129741542714,-0.06999466606606444,-0.07864760166111721,-0.061005232661946324,-0.06792818546545726,-0.022673879770135293,0.046871191134694186,-0.057751863554068854,0.5549320636060036,0.22705658212323543,0.057157570863806725,0.07707262320279974,0.07326470274279412,0.38755671879302067,-0.17016061218384326,0.04274478617761221
notes-from-the-newsroom,0.01616711872342644,-0.0021016518856687193,-0.0022461440369809286,-0.001947092545325456,-0.0018215821715120693,0.015021939117877544,0.002481156777849841,-0.0003389256167793076,-0.0014206633999405134,-0.0017301848388331386,-0.001601141846617841,-0.0007776974618592548,-0.007539054453781279,-0.002047106780059711,-0.0009456955301018355,-0.003673345928002724,-0.002207114079727408,-0.0003170224503887638,-0.0006114734405298037,-0.0059080424257839026,-0.0001694197373994064,-0.0009456955301018336,-0.0012794981995822138,-0.0009456955301018356,-0.0027627405882887797,-0.0007198244144906272,-0.0010407025211613564,-0.0007960663964276943,-0.0016331638051526633,-0.0002679101695008334,-0.0050316298705116455,-0.001307778901153211,-0.0019836512142923997,-0.0015110153131392729,-0.0019338531946343832,-0.0006890916006529157,-0.0031134703093685084,-0.0011907898850945164,-0.009664488662214782,1.0,-0.0005623782928936219,-0.00031702245038876277,-0.00397020513310882,-0.0001694197373994074,-0.00080509600474441,-0.00037896247876464294,-0.00020750474352835608,-0.00020750474352835532,-0.0009456955301018377,-0.0003974760476982874,-0.0017172562846944912,-0.0007493124969583555,-0.001114933320372637,-0.005959195872008035,-0.0005750419831913586,-0.0017085866462439178,-0.00074931249695836,-0.001717256284694495,-0.00016941973739940662,-0.0007588905084208426,-0.002065433980039849,-0.006615725112435745,-0.00047947577938489553,-0.0012270155575467595,-0.0013787026387246195,-0.0011407619893546107,-0.0011907898850945242,-0.0003974760476982884,-0.0005361611699877282,-0.001012397644575901,-0.007632411290264489,-0.004482858675732487,-0.0009684286796451812,-0.0013464133455275554,-0.0012852021782485414,-0.004600144107824217,-0.003079844892004729,-0.0009065682324846377
noticias-dbk-en-espanol,0.004479396061343044,-0.005156083542230517,-0.005676940024792008,-0.004918532215867058,-0.005237245569884462,-0.0019073294658927581,0.006408129251880706,-0.0011250425287398177,-0.0047158038956905315,-0.005743241082705215,-0.005314890886996667,-0.002581518409257308,-0.025025422886556892,-0.006795243777452379,-0.0031391775597077497,-0.0121934435969981,-0.007326378068054542,-0.0010523363286667998,0.9197100897895999,-0.019611379788191424,-0.0005623782928936225,-0.0031391775597077527,-0.004247214783158,-0.0031391775597077436,-0.009170745744262954,-0.0023894124239493865,-0.0034545473641069352,-0.002642492946365233,-0.005421185788950589,-0.000889311163418474,-0.016702182759142824,-0.004341090815050498,-0.006584606969140654,-0.005015721458333206,-0.006419305536647336,-0.002287396757727919,-0.010334971263883901,-0.003952753044326147,-0.03208066969631085,-0.0005623782928936219,1.0,-0.0010523363286667955,-0.013178849285614762,-0.0005623782928936226,-0.002672466170197337,-0.0012579424047622172,-0.0006887991046621374,-0.0006887991046621332,-0.0031391775597077614,-0.0013193970466598565,-0.005700325550443886,-0.002487296281718661,-0.003700951890411635,-0.019781180474963543,-0.0019088161380331032,-0.0056715472242188526,-0.0024872962817186575,-0.005700325550443863,-0.0005623782928936224,-0.00251908989572297,-0.006856079779187265,-0.02196048850089935,-0.001591590061662198,-0.00407300191346819,-0.0045765177556968155,-0.003786688552460375,-0.003952753044326159,-0.001319397046659852,-0.0017797536941206386,-0.0033605910847557996,-0.01633365805474362,-0.01488057087113996,-0.003214638837292793,0.01471955316264688,-0.004266148785974397,0.02848717529513084,-0.010223353779964191,-0.0030092969260975934
obscure-food,-0.007704339065048099,-0.0008912609423138174,-0.0016640773218407577,-0.00013326165241787458,-0.001657636178625009,-0.004495694137204059,-0.00014970593425891608,-0.000634206091806132,-0.0026583808896185144,-0.003237565148264073,-0.002996096673424264,-0.0014552469435040378,-0.01410726727144862,-0.0038305974119887416,-0.0017696091310057307,-0.006873656783422026,-0.004130007073456679,-0.0005932203389830489,-0.001144204396961154,0.053659474245684485,-0.0003170224503887621,-0.0017696091310057313,-0.0023942290356836877,0.335226761994555,-0.005169709294395779,-0.0013469534496650252,-0.0019473885891260574,-0.0014896193533383729,-0.003056016963213317,-0.0005013202105194658,-0.009415311671970962,-0.00244714859186037,-0.0037118577700842557,-0.002827449649606354,-0.0036186744700813915,-0.0012894454396791476,-0.005826003521429825,-0.0022282358187159994,-0.018084432926647284,-0.00031702245038876277,-0.0010523363286667955,1.0,-0.007429147153480377,-0.00031702245038876163,-0.0015065157822819798,-0.0007091240694119225,-0.0003882880664934938,-0.0003882880664934941,-0.0017696091310057246,-0.000743767122688227,-0.003213372914372485,-0.0014021322871764301,-0.0020862911173763275,-0.011150996375568729,-0.00107603294271413,-0.0031971500700464415,-0.0014021322871764267,-0.0032133729143724644,-0.00031702245038876256,-0.001420054901803855,-0.0038648917270175153,-0.012379510312298374,-0.000897207071713908,-0.002296022203136589,-0.002579862863649224,-0.002134622368838737,-0.0022282358187160098,-0.0007437671226882272,-0.001003278192505392,-0.001894423796057579,-0.014281958919049664,-0.008388437285656004,-0.0018121479690650505,-0.002519442330553252,-0.0024049024632401403,-0.008607904719895807,-0.005763082799372053,-0.0016963931529969055
opinion,-0.03482930788545673,0.028603958294830176,0.03891087314152756,0.020363441336636087,0.037003275194657695,0.006972743736368909,-0.016879395190763282,0.08536728088755341,-0.033292019037702666,-0.04054538646915868,-0.03752137546578263,-0.018224667931105578,-0.17667122585974512,-0.047972178277283346,0.2381981530917323,0.9229060638568872,-0.04988047404465269,-0.007429147153480375,-0.007854546635033025,-0.1376434506226652,-0.003970205133108809,-0.02216155747613324,-0.029983934562529676,-0.022161557476133287,-0.06474243812108836,-0.01686846308001491,0.2621281486144387,-0.018655128038250177,-0.0382717823906113,0.03797681256879176,-0.1179118976717218,-0.030646668363611962,-0.046485151931941894,-0.03540933804122703,-0.04531817837679608,-0.016148266147082025,-0.07296148603332699,-0.027905131874397627,-0.22647893973026004,-0.00397020513310882,-0.013178849285614762,-0.007429147153480377,1.0,0.019351293377645216,-0.018866729105748353,-0.00888065818978347,-0.004862694338608918,-0.004862694338608898,-0.022161557476133277,-0.009314507678283512,-0.0402424169757997,-0.017559490808991527,-0.026127498835522067,-0.1396486053125582,0.14483936318451152,-0.040039251491027765,-0.01755949080899139,-0.04024241697579959,-0.003970205133108813,-0.017783943230279965,-0.04840166037041821,-0.14751986835020972,-0.011236100526041248,-0.02875404920202389,-0.03230870486117441,-0.02673277137193178,-0.027905131874397728,-0.009314507678283469,-0.012564473667200522,-0.023724663884743844,-0.04739846015921598,0.003382173189580001,-0.0062870042321490245,0.05444606287443018,0.03195772820553599,-0.07398930691615929,-0.07217350343655358,0.01816391949550327
opinion-dbk-en-espanol,0.0011303808059842256,0.000607271069292558,0.000373971767276146,-0.0003001367583435069,0.00102996222529983,0.0008387109554291565,0.001350924510323105,-0.0003389256167793082,-0.00142066339994051,-0.0017301848388331367,-0.0016011418466178402,-0.000777697461859253,-0.007539054453781277,-0.002047106780059709,-0.0009456955301018352,-0.0036733459280027156,-0.0022071140797274014,-0.000317022450388764,0.2770680231877533,-0.005908042425783892,-0.00016941973739940708,-0.0009456955301018307,-0.0012794981995822156,-0.0009456955301018326,-0.002762740588288777,-0.0007198244144906253,0.0808764619278532,-0.0007960663964276953,-0.0016331638051526633,-0.00026791016950083356,-0.005031629870511645,-0.0013077789011532114,-0.0019836512142924,-0.0015110153131392726,-0.0019338531946343795,-0.0006890916006529169,-0.0031134703093685006,-0.001190789885094517,-0.009664488662214778,-0.0001694197373994074,-0.0005623782928936226,-0.00031702245038876163,0.019351293377645216,1.0,-0.0008050960047444096,-0.0003789624787646432,-0.00020750474352835681,-0.0002075047435283559,-0.0009456955301018376,-0.00039747604769828495,-0.0017172562846944908,-0.0007493124969583557,-0.0011149333203726336,-0.005959195872008034,-0.0005750419831913582,-0.0017085866462439139,-0.0007493124969583565,-0.0017172562846944973,-0.00016941973739940732,-0.0007588905084208428,-0.002065433980039844,-0.006615725112435748,-0.0004794757793848966,-0.00122701555754676,-0.0013787026387246195,-0.001140761989354612,-0.0011907898850945248,-0.00039747604769828923,-0.0005361611699877282,-0.0010123976445759009,-0.007632411290264486,-0.00448285867573249,-0.0009684286796451808,-0.0013464133455275565,-0.0012852021782485386,-0.004600144107824219,-0.0030798448920047313,-0.0009065682324846383
